,label,message
1728,0,went project centre
1729,0,per request alaipayuthe set callertune caller press copy friend callertune
1730,0,lol yeah point guess
1731,0,project w frens lor
1732,0,lol well quality aint bad aint complaining
1733,0,k happen tonight
1734,1,hi mandy sullivan calling hotmix fm chosen receive easter prize draw please telephone claim prize transferred someone else
1735,0,think going finn come
1736,0,tired special
1737,0,come tomorrow di
1738,0,cant pick phone right pls send message
1739,0,k go sleep well take rest
1740,0,u guy never invite anywhere
1741,1,ur going bahamas callfreefone speak live operator claim either bahamas cruise cash opt txt x
1742,0,want please inside outside bedroom
1743,0,ey calm downon theacusations itxt u co iwana know wotu r doin haventcn u age ring ur nething j xxx
1744,0,love wine dine lady
1745,1,someone conacted dating service entered phone fancy find call landline
1746,0,cool ta luv cause doin load planning wk got social service inspection nursery take care spk sn x
1747,0,know account detail ask mom send mom reach
1748,0,think u wrong number
1749,0,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day
1750,0,b late love mum
1751,0,got mail panren paru
1752,0,thinking chuckin ur red green n black trainners save carryin bac train
1753,0,give one miss number please
1754,0,jus came back fr lunch wif si u leh
1755,0,schedule next week town weekend
1756,0,really good dhanush rock
1757,0,lmao ok wont needing u hair anymore
1758,0,miss ya need ya want ya love ya
1759,0,sorry free
1760,0,u ever get song stuck head reason wo go away til u listen like time
1761,0,nt yet chikku simple habba hw abt u
1762,0,got ur mail muchand look forward lot support le contact remember one venugopal late shall try come till dear
1763,0,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked one remembered everytime bslvyl
1764,0,joy father john john name joy father mandan
1765,1,hi ibh customer loyalty offer new mobile txtauction txt word start get
1766,0,hi yijue regarding textbook intro algorithm second edition selling
1767,1,sm auction nokia get win free auction take part send nokia
1768,0,k want u come
1769,0,little difficult simple way enter place
1770,0,ha u e thing got tv watch u thk go tonight u already haf smth mind
1771,0,dont show far put new picture facebook
1772,0,watching tv got new job
1773,0,good afternoon sexy bun go job search wake first thought always love wish fine happy know adore
1774,0,coming whatever want
1775,0,ok chikku favourite song
1776,0,u see posted facebook
1777,1,call freephone
1778,1,buy space invader chance win orig arcade game console press game arcade std wap charge see term setting purchase
1779,0,wonder world ur style ur smile ur personality ur nature ur sm ur lovely friendship good morning dear
1780,1,loan purpose homeowner tenant welcome previously refused still help call free text back
1781,1,big brother alert computer selected u cash voucher call ntt po box bt landline cost mobile vary
1782,0,oh well c u later
1783,0,uncle atlanta wish guy great semester
1784,0,dear free message without recharge hi hi hi
1785,0,dont search love let love find thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
1786,0,dun believe thk u told
1787,0,know god created gap finger one made come amp fill gap holding hand love
1788,0,yes sura sun tv lol
1789,0,arun u transfr amt
1790,0,takin shower yeah leave done
1791,0,working eye philosophy text u later bit free chat
1792,0,u lost ill always b intend hurt u never knew u felt careabout u
1793,1,win winner foley ipod exciting prize soon keep eye ur mobile visit
1794,0,bad girl still remember
1795,0,much gave morning
1796,0,hope alright babe worry might felt bit desparate learned job fake waiting come back love
1797,0,hey tell blake address carlos wanted meet got lost answering phone
1798,0,get opinion something first
1799,0,one week leave put know time
1800,0,hit move
1801,0,excellent spent lt gt year air force iraq afghanistan stable honest like traveling
1802,0,wan na watch movie
1803,0,ok lor thanx ü school
1804,0,class get text
1805,0,bus leaf lt gt
1806,0,god good sleep dear pray
1807,1,today voda number ending selected receive match please call quoting claim code standard rate app
1808,0,nice day today love dearly
1809,0,aiyo bit pai seh ü noe scared dun rem die hee become better lookin oredi leh
1810,0,aight ask roommate
1811,0,whats house beer
1812,0,ü wan meet n combine part da rest da project going
1813,0,getting ticket walsall tue th march mate getting sat ill pay treat want go txt bak
1814,0,yes chatting
1815,0,hi jess dont know work call u im home eve xxx
1816,0,sian aft meeting supervisor got work liao u working
1817,0,going write ccna exam week
1818,0,well watch shrek b
1819,0,much dirty fellow
1820,0,dunno dat wat told ok lor
1821,0,probably tomorrow even later tonight something going
1822,0,could say dying man feel sad go wanted know would probably gone late night
1823,0,thinking lifting one
1824,0,u dun wan u dun like already ah wat u still eating
1825,0,sent ur email id soon
1826,0,wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem
1827,0,dude teresa hope okay didnt hear people called received package since dec lt gt thot like know fantastic year best reading plus really really bam first aid usmle work done
1828,0,hey gorgeous man work mobile number good one babe squishy mwahs
1829,0,may call later pls
1830,1,hottest pic straight phone see getting wet wanting xx text pic txt cost textoperator xxx
1831,0,way stay oh
1832,0,thanx taking call got job start monday
1833,0,time ur flight tmr
1834,0,come
1835,0,rather prominent bite mark right cheek
1836,0,september
1837,0,wet right
1838,0,husband
1839,1,hack chat get backdoor entry chat room fraction cost reply call subscribe pm dp bcm box ldn
1840,0,norm tomorrow finish co st test need sort library stuff point tomo got letter today access til end march better get move
1841,0,yeah got list u joanna feeling really anti social
1842,0,office na
1843,0,comingdown later
1844,0,super da good replacement murali
1845,0,da good good unsold
1846,0,hi u want join sts later meeting five call u class
1847,0,engalnd telly decided wo let watch mia elliot kissing damn
1848,1,free nokia motorola upto linerental free min free call call
1849,0,dont want hear philosophy say happen
1850,0,got job wipro get every thing life year
1851,0,cant get da laptop matric card wif ü lei
1852,0,dunno da next show aft toa payoh got
1853,1,time tried contact u pound prize claim easy call per min
1854,0,made payment dont much sorry would want fedex way
1855,0,play one day last year know even though good team like india
1856,0,girl waiting reception ah
1857,0,say god love amp need clean heart ten special people amp u c miracle tomorrow pls pls
1858,0,hate turn fun shopping trip annoying day everything would look house
1859,0,sir waiting call
1860,0,want come online
1861,0,could work reach consensus next meeting
1862,0,aiyah wait lor u entertain hee
1863,0,last thing ever wanted hurt think would laugh embarassed delete tag keep going far knew even fact even felt like would hurt show really know messy wednesday bad problem time clean choose skype take picture sleep want go mind thing make bed throw laundry top ca friend house embarassed underwear bra strewn bed pillow floor something else used good least making bed
1864,0,let know kick
1865,0,call ok said call
1866,0,call number available appointment ask connect call waheed fathima
1867,0,ü go buy wif meet ü later
1868,0,mmmm fuck fair know weakness grin push knee expose belly pull head forget know wicked smile
1869,0,today system sh get well also deep well
1870,0,mom want know
1871,0,aight text back
1872,0,dont know support as srt thnk think play usb
1873,0,oh ok didnt know meant yep baby jontin
1874,1,guaranteed cash claim yr prize call customer service representative
1875,1,would like see xxx pic hot nearly banned uk
1876,1,hmv bonus special pound genuine hmv voucher answer easy question play send hmv info
1877,0,watching tv got new job
1878,0,pen thing beyond joke wont biro master ca ever
1879,0,party alex nichols
1880,1,u secret admirer looking make contact r reveal think ur
1881,0,seeing missed call dear brother day
1882,0,ok ü finishing soon
1883,0,sorry ca help
1884,0,come slave going shell unconsciously avoiding making unhappy
1885,0,love as enjoy doggy style
1886,0,think asking gym excuse lazy people jog
1887,1,dear u invited xchat final attempt contact u txt chat ldn
1888,1,urgent please call landline abta complimentary tenerife holiday cash await collection sae c box
1889,0,way home long dry spell season would
1890,0,got ta collect da car lei
1891,0,ok knackered came home went sleep good full time work lark
1892,0,probably earlier station think
1893,1,call listen extreme dirty live chat going office right total privacy one know sic listening min
1894,0,good morning plz call sir
1895,1,freemsg hey u got fones reply wild txt ill send u pic hurry im bored work xxx
1896,0,uh head much left
1897,0,tot u outside co darren say u come shopping course nice wat jus went sim lim look player
1898,0,aight sound good want come
1899,0,wat would u like ur birthday
1900,0,love working home
1901,0,miss vday parachute double coin u must know well
1902,0,sorry call later
1903,0,sister got placed birla soft da
1904,1,free entry weekly comp chance win ipod txt pod get entry std txt rate c apply detail
1905,0,wah okie okie muz make use e unlimited haha
1906,0,people mu table lambda
1907,0,stop old man get build snowman snow angel snowball fight
1908,0,ello babe u ok
1909,0,hello beautiful r u ok kinda ad row wiv walked pub wanted night wiv u miss u
1910,0,u going ikea str aft dat
1911,0,becoz lt gt jan whn al post ofice holiday cn go fr post ofice got duffer
1912,0,lol grr mom taking forever prescription pharmacy like minute away ugh
1913,0,real tho suck ca even cook whole electricity hungry
1914,0,want go
1915,1,new textbuddy chat horny guy ur area free receive search postcode txt one name rpl stop cnl
1916,0,time month mid time
1917,0,fffff text kadeem far gone
1918,0,leaving yet ok lor go elsewhere n eat u thk
1919,0,fujitsu series lifebook good
1920,0,yar wanted scold u yest late already got zhong se qing u ask ask go w u lor n u still act real
1921,0,dont know bring food
